sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
976,16.266666666666666,Afternoon,0.6916666666666664,14.299999999999997,15,14,1,15,0,16.790517199842725,1778400,2025-10-12 20:38:59.749283
977,16.283333333333335,Afternoon,0.6958333333333337,14.350000000000005,15,14,1,15,0,15.722034933423856,1778400,2025-10-12 20:39:00.749283
978,16.3,Afternoon,0.7000000000000002,14.400000000000002,15,14,1,15,0,15.434844066718748,1778400,2025-10-12 20:39:01.749283
979,16.316666666666666,Afternoon,0.7041666666666666,14.45,14,14,0,14,0,13.237590928058905,140000,2025-10-12 20:39:02.749283
980,16.333333333333332,Afternoon,0.708333333333333,14.499999999999996,15,15,0,15,0,13.409147467124663,150000,2025-10-12 20:39:03.749283
981,16.35,Afternoon,0.7125000000000004,14.550000000000004,15,15,0,15,0,12.550591799905911,150000,2025-10-12 20:39:04.749283
982,16.366666666666667,Afternoon,0.7166666666666668,14.600000000000001,14,13,1,14,0,16.96179400044327,1768400,2025-10-12 20:39:05.749283
983,16.383333333333333,Afternoon,0.7208333333333332,14.649999999999999,15,12,3,15,0,21.673089399700984,5035200,2025-10-12 20:39:06.749283
984,16.4,Afternoon,0.7249999999999996,14.699999999999996,15,9,6,15,0,29.158151866674114,9920400,2025-10-12 20:39:07.749283
985,16.416666666666668,Afternoon,0.729166666666667,14.750000000000004,14,14,0,14,0,15.318583071608113,140000,2025-10-12 20:39:08.749283
986,16.433333333333334,Afternoon,0.7333333333333334,14.8,15,14,1,15,0,17.638802532989455,1778400,2025-10-12 20:39:09.749283
987,16.45,Afternoon,0.7374999999999998,14.849999999999998,15,14,1,15,0,16.144897466680657,1778400,2025-10-12 20:39:10.749283
988,16.466666666666665,Afternoon,0.7416666666666663,14.899999999999995,15,14,1,15,0,15.55550426710397,1778400,2025-10-12 20:39:11.749283
989,16.483333333333334,Afternoon,0.7458333333333336,14.950000000000003,15,14,1,15,0,15.571168001042679,1778400,2025-10-12 20:39:12.749283
990,16.5,Afternoon,0.75,15.0,15,14,1,15,0,14.856696599842204,1778400,2025-10-12 20:39:13.749283
991,16.516666666666666,Afternoon,0.7541666666666664,15.049999999999997,15,14,1,15,0,16.252119800871395,1778400,2025-10-12 20:39:14.749283
992,16.533333333333335,Afternoon,0.7583333333333337,15.100000000000005,15,15,0,15,0,12.984312600504685,150000,2025-10-12 20:39:15.749283
